gene,logFC,AveExpr,t,P.Value,adj.P.Val,B
WNT7A,-0.14725472875969306,9.545673875274783,-3.5687633015576345,4.818269426582393e-4,0.009583671617645534,-0.28954457889079155
TNFRSF4,-0.13907993365394958,9.450990189175695,-3.5665931778615323,4.8551640353710853e-4,0.009583671617645534,-0.2858946452351123
FCRL2,-0.1318186208605054,9.50721299313456,-3.5547704188056275,5.060882928603944e-4,0.009882326234779314,-0.3347930884916863
FGF23,-0.13324926257890155,9.45410890499086,-3.5389898443513865,5.348277481279151e-4,0.010233637518495362,-0.38043268172169675
PIK3R1,-0.156079982298873,9.435648541446295,-3.537276068729881,5.380396904353899e-4,0.010233637518495362,-0.38278586896717304
TRAF7,-0.14466743062519433,9.497011439570624,-3.535712870542829,5.409852432684772e-4,0.010233637518495362,-0.4007243188350609
CD1A,-0.127538563273573,9.487274245783983,-3.521949021493659,5.67583588679058e-4,0.010626101000424425,-0.4325934549245769
CD3E,-0.16370537892741668,9.449822613569573,-3.514731503503576,5.820181942436766e-4,0.010785153477005273,-0.45433975780353286
CIC,0.18904023464245454,9.572279912285676,3.5110323122105163,5.895494728227439e-4,0.010814362046930332,-0.48674126800465967
IGF2R,-0.15228355485918818,9.477159649638908,-3.500620746300478,6.112414701544718e-4,0.011093752156175883,-0.5033572426933999
TAP2,-0.13361838043597513,9.48102675739507,-3.4979159418697834,6.169983302718965e-4,0.011093752156175883,-0.5159239704603555
SNAI2,0.14900190690693846,9.553839561926553,3.4915991284584065,6.30641992446895e-4,0.011227900571407464,-0.5584832696032951
IKBKG,-0.15158108615631605,9.497111107408388,-3.4817573740312846,6.524652900475442e-4,0.011420777320877611,-0.5627342881468378
POLR2H,-0.14288545122637297,9.470997640525265,-3.4810533322408563,6.54053326746295e-4,0.011420777320877611,-0.5721086337219745
TBXAS1,-0.1360876057813437,9.49765555400228,-3.476284670017022,6.649054624615267e-4,0.011499698284096499,-0.5818691998811572
RRM2,-0.1326106153246628,9.456837565491924,-3.4540037651075672,7.178886926752548e-4,0.012298923263191156,-0.649979124136026
SLC39A6,-0.14041787273132403,9.545773329695317,-3.4328432069487587,7.718536872049367e-4,0.01309987192489874,-0.7212857689284125
CCL14,-0.1918646636722425,9.428310328798911,-3.4239650432373123,7.956090779502846e-4,0.013244480931511145,-0.7368082266088782
HLA-DOB,-0.14444485942354138,9.447144515945425,-3.4234386062514743,7.970389754350057e-4,0.013244480931511145,-0.7373106651621031
CCL1,-0.12146643419345632,9.508528739470083,-3.4215261664175447,8.022538009175254e-4,0.013244480931511145,-0.7477585876234283
PDGFC,-0.1357491675720144,9.531297795743823,-3.414426281097747,8.21894755252047e-4,0.013402360844177036,-0.774186389758416
ACVR1B,-0.17047937027487026,9.549853682149223,-3.412757094479479,8.265773207862489e-4,0.013402360844177036,-0.783237070626889
IDH1,-0.13866103805876626,9.456021774073994,-3.406060303238383,8.456162773562346e-4,0.01358972707680462,-0.7903272622024975
PTPRC,-0.15595624562457694,9.422427877011383,-3.39746999415276,8.70640170863146e-4,0.01364816252099569,-0.8122245773859653
CBLC,-0.14156247551142054,9.496024464463295,-3.3969445894995594,8.721929789827512e-4,0.01364816252099569,-0.8210580599284523
CSF1,-0.1555225850226727,9.539579986202948,-3.3929800787417768,8.8399378346925e-4,0.01364816252099569,-0.8375379902673012
TFEB,-0.16746540296751283,9.493910145457544,-3.3928032445674967,8.845236167694919e-4,0.01364816252099569,-0.8330571656117929
ANGPTL4,-0.1452117932475164,9.49823084251738,-3.3912395062300633,8.892218704995232e-4,0.01364816252099569,-0.833755423845056
HDAC10,-0.14029067721962454,9.407269848154591,-3.389542997236819,8.943454515410171e-4,0.01364816252099569,-0.8406178904737329
NDC1,-0.15117636972678672,9.436763759462794,-3.384545515167835,9.095992822352641e-4,0.013765269137826996,-0.8535636157804722
NR4A1,-0.16918612745653527,9.48357868426086,-3.3726569294908924,9.468710658001781e-4,0.014210891367711764,-0.8999661307924987
RAC1,-0.1356171295575224,9.47508603372928,-3.3665425365976547,9.665920714744555e-4,0.014387960670472223,-0.9173666031854859
CDC25C,-0.13008420353778852,9.470916958751276,-3.3609200279098412,9.85065035801164e-4,0.014451590981091732,-0.9305040197425267
CREB3L1,-0.12523600169954957,9.48977639505603,-3.360402271157515,9.867826440833562e-4,0.014451590981091732,-0.9443774743856359
CYP19A1,-0.15291121818525483,9.475302953637577,-3.353110967276575,0.0010112701873457796,0.014587982766852034,-0.9525418233418081
FOS,-0.14670645002515015,9.507162329071749,-3.3528486110381057,0.0010121617999027293,0.014587982766852034,-0.960062198621702
NANOG,-0.1416257322609542,9.488036135228313,-3.348408692451153,0.0010273626755207522,0.014690477312958156,-0.9721116851680351
TNFRSF11B,-0.14034852067298087,9.48572994647021,-3.344524025697855,0.0010408373051842019,0.014743845339122765,-0.9887212616909986
ATG10,-0.15064437202993655,9.498584025185957,-3.3426682183492664,0.0010473326259619145,0.014743845339122765,-0.9844906173337966
TREM2,-0.12892316938752088,9.41888298737387,-3.334333445655433,0.0010769741173742204,0.015028541466739017,-1.0109806195666557
LAMC3,-0.14062797716066597,9.480476589949665,-3.3323596986944213,0.0010841073414883321,0.015028541466739017,-1.019779883542408
RORA,-0.1221725844659864,9.523933065462522,-3.329616474334792,0.0010940948162062448,0.015052092319928339,-1.034813023839419
RELN,-0.13742225800432517,9.500369000543039,-3.321262249136922,0.0011250426283439584,0.015361484308816755,-1.0579335004452286
IL32,-0.14183507455807345,9.614963705922268,-3.317221900279578,0.0011403013969318286,0.015453636842001496,-1.0691456475227739
PLD1,-0.11756248713666825,9.459601973864155,-3.3146714695874775,0.0011500325885238595,0.015470068005624659,-1.0702407713696882
MYCN,-0.13681180102344195,9.5218054502212,-3.30881046350401,0.0011726898420949623,0.015658858479738615,-1.0930298606155944
PMS2,-0.15396979846610215,9.452446549404936,-3.300992998271082,0.0012035590618928304,0.01595374639706117,-1.1077689918047877
GRIN2B,-0.13590575414694378,9.447203998225776,-3.2979399104744886,0.0012158195166294557,0.015953888892442963,-1.119585690137372
CCL8,-0.16338845801248714,9.367028435400494,-3.296623892696569,0.0012211401740361077,0.015953888892442963,-1.1032638333780627
TANK,-0.11479628103049151,9.55476149408737,-3.281578492262708,0.0012835320441140627,0.016482434879416884,-1.1744981115592914
APOA4,-0.12036917288319222,9.452500394497289,-3.2808233550672363,0.0012867405341311527,0.016482434879416884,-1.1694961848133048
CREBBP,-0.1485076212732282,9.43428006481713,-3.2803337615180945,0.001288824753787003,0.016482434879416884,-1.1685789720825035
FCGR2A/B,-0.1487592689566853,9.596953990280982,-3.2758687326211664,0.0013079783194638176,0.01651997681386529,-1.191229853901966
IL24,-0.13912277796509298,9.493346698057577,-3.2744480225800094,0.0013141281413095822,0.01651997681386529,-1.1846770970489438
PKM,0.20182017550141368,9.739674810446466,3.2733152168640083,0.0013190510121203012,0.01651997681386529,-1.2015685946238
GNG12,-0.1287588498066734,9.464909695653875,-3.2690034618970176,0.0013379463838650173,0.016641853651362132,-1.198829962222435
BRIP1,-0.13471124723899627,9.490281739951993,-3.265716466950904,0.0013525200540585767,0.016708683116805272,-1.2223030471307021
APOM,-0.13526662189710906,9.551758623439007,-3.2586533491878984,0.0013843378146444526,0.016986199131042743,-1.2388005103523918
CCL5,-0.13972376351682012,9.473608853332433,-3.2537023508827123,0.001407055085079515,0.017149074057076504,-1.2540190746779736
DTX1,-0.11744532236670863,9.523393230484084,-3.248606536018876,0.0014307990110347367,0.01732220669359388,-1.2674770957779202
POLE2,-0.12942374072874016,9.476429601063758,-3.2403782253507316,0.0014699276712374426,0.017678070536206594,-1.291865424929636
CDKN1B,-0.13680381881514653,9.559133992278381,-3.2381768924572305,0.0014805634234276537,0.017688836690425126,-1.3007590330904417
PLA2G1B,-0.12410858637615102,9.453981532977547,-3.2321177094448847,0.0015102093995259277,0.017796271348087873,-1.3116829867763684
APOE,-0.18926645618611088,9.436891845990502,-3.2310643748877106,0.0015154190985992213,0.017796271348087873,-1.3093937162554035
RUNX3,-0.11774681046032562,9.528897970873274,-3.2286144388473472,0.0015276010023102305,0.017796271348087873,-1.3270329961639815
AMBP,-0.12943824859159359,9.486474742638618,-3.228383381173367,0.0015287545871705444,0.017796271348087873,-1.3285854414548908
LRRC32,-0.10908844249218481,9.45247428753282,-3.2196491337483937,0.0015729603917781184,0.018000137784853827,-1.3440269716562172
HDAC3,-0.1359727542474198,9.464751273642442,-3.219230608594158,0.0015751081884049565,0.018000137784853827,-1.3470828661178968
ITGAE,-0.13014410410196184,9.506325336515692,-3.2190563506180085,0.0015760032531892945,0.018000137784853827,-1.354366409507067
ITGA7,-0.12530748638525102,9.530380006666197,-3.2119501634203935,0.0016129091974211012,0.018306519390729498,-1.3745581416027859
FCER2,-0.1341222915591606,9.447184918160202,-3.2005161788781495,0.0016739818331938596,0.018881683286211485,-1.4089240526435889
FUT5,-0.18184926961797981,9.4833853455207,-3.193835993596377,0.0017106502830912774,0.019176178482060244,-1.4084841344188845
LGR5,-0.12424097882928331,9.483742110028842,-3.1851787513810055,0.001759281360070731,0.019406098618423386,-1.4520012277142245
CD207,-0.14071504822089534,9.565936528966171,-3.1833311993610147,0.0017698246224376695,0.019406098618423386,-1.4600180841758208
TCL1A,-0.16479564361579505,9.541223984732264,-3.182715917461853,0.0017733487990520794,0.019406098618423386,-1.4563719514798343
CD40LG,-0.15168802096476475,9.473636822754395,-3.1826188292029025,0.0017739054904505958,0.019406098618423386,-1.4557631982620647
SPRED1,-0.11262491167002561,9.484296593598536,-3.159916114613279,0.0019086274600371446,0.020754895014535656,-1.5277422554365643
SGK1,-0.12043895310716614,9.50861315078591,-3.1532577052671638,0.001949903688730864,0.021077530349614577,-1.5408232800763058
CCR6,-0.12375051759869239,9.428576782034161,-3.1507052391883685,0.0019659450243722596,0.021097385640306478,-1.5431927950196789
NUPR1,-0.28268264228762696,9.646449283605348,-3.1492768056384493,0.0019749755280022586,0.021097385640306478,-1.5262419560729192
NDUFS7,0.14087034406711454,9.587902405872638,3.1415425179160037,0.0020245428185382353,0.021498969874427783,-1.5878696022953935
MAPK8IP2,-0.1215260031433147,9.516927451511103,-3.139742021609786,0.0020362460453753188,0.021498969874427783,-1.5813119758440815
IRGM,-0.11274225121667494,9.449364907743348,-3.1366956967305746,0.002056190028888699,0.021584052557583104,-1.588986641676132
L1CAM,-0.12583536049883687,9.496036478530463,-3.132788191518764,0.002082037068113352,0.021729766182148544,-1.596792834065754
PPP2CB,-0.13175798938414193,9.424501921333682,-3.1288026081861826,0.00210871038519376,0.021797070899600736,-1.6018994768841726
MMP11,-0.12032640074167826,9.434864954641483,-3.1266648451702075,0.002123147333428245,0.021797070899600736,-1.601186778079601
NDUFS8,-0.1374526489723194,9.487651779474199,-3.126466087290285,0.002124494245170336,0.021797070899600736,-1.612951937287936
SERPINB5,-0.1424216191179127,9.429228008100804,-3.113305078342765,0.002215463272724973,0.022602703950946913,-1.644067383683586
ATG5,-0.14295042710475606,9.492217447800224,-3.1092988930781518,0.0022438617619680136,0.022764541674491132,-1.6532309108739316
ASL,0.13292928908593393,9.623518135467275,3.1049937769027096,0.002274754528104178,0.022935479393099992,-1.693151267835849
PFKFB3,-0.13608948015834976,9.469585263375743,-3.103310131406406,0.002286942761102326,0.022935479393099992,-1.666106447147392
FLNC,-0.11453554905679762,9.536423056892913,-3.1003634355273806,0.00230841996953571,0.022935479393099992,-1.697573672261341
MUC4,-0.11733736536769786,9.515109384700686,-3.0999798456997394,0.0023112294762870586,0.022935479393099992,-1.6922599370186902
CEACAM8,-0.15196379381185685,9.484378452761257,-3.080780651978834,0.0024559576706819487,0.024095109844419583,-1.7375133144974724
KDM5C,-0.13561867986753517,9.516891216064657,-3.079432220367775,0.00246643088213356,0.024095109844419583,-1.744540242086675
MAGEC2,-0.12509521863640433,9.476681882697939,-3.0792446233315838,0.0024678912065319615,0.024095109844419583,-1.7382739348185217
TAB1,-0.11202948281924546,9.499821057439682,-3.0690293122181465,0.0025486279565746623,0.024750312134436292,-1.7829465596562084
NOS2,-0.10993287703730587,9.520148819595672,-3.0641523497119887,0.0025880273279869233,0.024999242700129,-1.785056215343877
ILF3,0.1141396636165797,9.504079121080046,3.0615565428493823,0.0026092266320698393,0.0250706643589356,-1.8153919549885185
JAK2,-0.11754449874237663,9.53518295367464,-3.049778522185929,0.0027074439880304386,0.025877464643490927,-1.8324645975590927
CD1E,-0.11464167814594468,9.480043579294835,-3.0422192889938455,0.002772266539725448,0.026358303854143526,-1.8556638319206202
KYAT1,-0.1307234836041248,9.435250437680406,-3.0363410042506573,0.0028236607907630835,0.02668078528760932,-1.8581393718905836
IL11,-0.12710963279027732,9.439863502681993,-3.0336082955756023,0.0028478510072541853,0.02668078528760932,-1.8798058049189077
MAPK12,-0.11689995256279176,9.471160920127193,-3.0333373192794095,0.002850260102310687,0.02668078528760932,-1.8839456912565726
CCL28,-0.13310658918658164,9.457461525031146,-3.0293649674588154,0.002885792376177232,0.02681298120410229,-1.88784700969362
CYFIP2,-0.11571484612104321,9.538944501428954,-3.0284635541646763,0.002893912068284168,0.02681298120410229,-1.896062151030507
GPC4,-0.11785950358749944,9.511193228017428,-3.022879406192087,0.0029446837644316547,0.02714490211273038,-1.9004363613117707
SPRY1,-0.12272236902801666,9.435679800618304,-3.0112170749960363,0.0030533769031077912,0.02800134606715183,-1.9305132825066815
CASP8,-0.12484798981730046,9.451929508080637,-3.0094111638475707,0.0030705347277857832,0.02800134606715183,-1.9396896528770347
CD247,-0.11919022943278373,9.532789311022425,-3.006945765184745,0.0030941016759464908,0.02800134606715183,-1.9570154584018793
CCL22,-0.10260482313572311,9.457796697087039,-3.0064076220102556,0.003099267929238721,0.02800134606715183,-1.9595568098414766
IL23A,-0.14705804930603805,9.383953903982137,-2.9985369365504133,0.0031757409602412227,0.02855022566236664,-1.9493060119191208
CCL15,0.41868293966963177,10.310293781089042,2.991469278878642,0.0032458879209802953,0.02903710573645427,-1.9837995315734736
IFIT3,-0.10484946309310633,9.507530102450993,-2.982725200122657,0.0033346460207365077,0.029600534678843236,-2.014815207263619
FCGR3A/B,-0.10805492222624988,9.495421474607905,-2.9806770608180417,0.003355756132875119,0.029600534678843236,-2.0120553950524878
PASD1,-0.10926576386524477,9.483746774429456,-2.980482300981141,0.0033577699029965348,0.029600534678843236,-2.021105150645541
GLS,-0.12289697775114833,9.400291164899722,-2.9776425952060106,0.003387258299076373,0.029716237058563733,-2.013490560227475
CASP10,-0.13536477750639359,9.47987259202015,-2.9711133690404434,0.0034559652685505564,0.030173235229268316,-2.0480450322779573
IL10,-0.10768887774954371,9.520200865195305,-2.968850855159602,0.0034800709991297993,0.03022382576624147,-2.0537727159565584
VCAN,-0.12214277966733189,9.460336202448984,-2.9674525821746767,0.0034950459311182316,0.03022382576624147,-2.054564190378975
CACNA1G,-0.13226344516927008,9.434457545211872,-2.9641488016381428,0.0035306636444476305,0.030387133546525575,-2.0498317603255467
DKK2,-0.10906487377078626,9.517038527657409,-2.96022603866389,0.0035733875551849253,0.03055698889604269,-2.079232935176048
NOG,-0.13655243125211758,9.406834310696905,-2.9592535781411153,0.0035840521117054477,0.03055698889604269,-2.063741307672858
PPP3CC,-0.10754667678371047,9.48961562273983,-2.933208533031359,0.0038807846704416674,0.03293226617533677,-2.150855816678124
IL1R2,-0.13028651001632632,9.481376463648878,-2.9304874097132214,0.003913053220439439,0.03299815373747736,-2.153007623625828
ZAP70,-0.11292330212203745,9.50709352790066,-2.9291889318345112,0.003928537857042864,0.03299815373747736,-2.1527366693875374
RAD51C,-0.12785409497808375,9.519071578592133,-2.9279753133328326,0.003943061322154508,0.03299815373747736,-2.167050275893648
TNFSF4,-0.11391817831956275,9.46727343319586,-2.9259726924949807,0.003967134553498618,0.03304732270253895,-2.166961295786084
FYN,-0.11053562417633625,9.500986484609784,-2.923962946131483,0.003991428880772256,0.03309787601590145,-2.168243974210055
AKAP1,-0.13368869209794698,9.463803247108343,-2.911200570094541,0.004148914545490078,0.03417786214539291,-2.2123365556639754
COLEC12,-0.14048863668454367,9.488411539197614,-2.9103738206778837,0.0041593103161518905,0.03417786214539291,-2.215880809462512
FUT4,-0.11219017329454951,9.477371999048266,-2.908790097829584,0.004179291158761209,0.0341873547041007,-2.217007712320352
ATP2A2,-0.11212232060139404,9.432099376426898,-2.9027666440151596,0.004256091283153187,0.034474371888667456,-2.2292037660951816
