gene_symbol,sample,norm_exp
CXCL12,NMS23-1947,3.4054539384839395
CXCL12,NMS23-471,2.6861176659198964
CXCL12,S08-25548,3.1839670028232665
CXCL12,S10-479,4.23517783987563
CXCL12,S14-11208,2.2656902556850653
CXCL12,S14-9996,3.5967894619644882
CXCL12,S15-16380,2.9220659922121754
CXCL12,S17-4703,3.0802259144743003
CXCL12,S18-6943,3.4367683277815737
CXCL13,NMS22-13453,2.3059744143963026
CXCL13,NMS22-28934,1.9795028487874013
CXCL13,NMS23-1947,2.541791347494252
CXCL13,NMS23-471,2.3929606147967957
CXCL13,S08-25548,3.235583992649478
CXCL13,S10-479,2.8121576953551766
CXCL13,S14-11208,2.6572184436997563
CXCL13,S14-9996,2.7395169663954357
CXCL13,S15-16380,2.663682083571736
CXCL13,S17-4703,2.1490034519285475
CXCL13,S18-6943,2.6146968884017032
CXCL14,NMS22-13453,3.5448738432348015
CXCL14,NMS22-28934,4.220664465629293
CXCL14,NMS23-1947,3.737023982797648
CXCL14,NMS23-471,4.393224818818443
CXCL14,S08-25548,4.1821897426619925
CXCL14,S10-479,3.8426984604896393
CXCL14,S14-11208,3.588287397198238
CXCL14,S14-9996,3.1737513578599237
CXCL14,S15-16380,3.281719510458155
CXCL14,S17-4703,3.8081630155202806
CXCL14,S18-6943,4.312712275776079
CXCL16,NMS22-13453,2.7540500381359694
CXCL16,NMS22-28934,2.4089349586788016
CXCL16,NMS23-1947,2.3632546209946867
CXCL16,NMS23-471,2.6569219087953577
CXCL16,S08-25548,2.794474104397434
CXCL16,S10-479,2.6106495184868352
CXCL16,S14-11208,2.1082605049764735
CXCL16,S14-9996,2.602906040937136
CXCL16,S15-16380,2.1965630351480514
CXCL16,S17-4703,2.3035416269488893
CXCL16,S18-6943,2.3997775244887993
CXCL2,NMS22-13453,2.847134442273786
CXCL2,NMS22-28934,2.418234981756764
CXCL2,NMS23-1947,2.7745899502647946
CXCL2,NMS23-471,2.2259808845795916
CXCL2,S08-25548,2.652826302561005
CXCL2,S10-479,3.0061792704443033
CXCL2,S14-11208,2.135069013823448
CXCL2,S14-9996,3.168241073924385
CXCL2,S15-16380,1.8830365100276798
CXCL2,S17-4703,1.8811563210755637
CXCL2,S18-6943,2.429623102582686
CXCL3,NMS22-13453,2.2015336734433824
CXCL3,NMS22-28934,1.707314633588708
CXCL3,NMS23-1947,1.6290016192869918
CXCL3,NMS23-471,1.552789850192782
CXCL3,S08-25548,1.8677620246502007
CXCL3,S10-479,2.0029000686113876
CXCL3,S14-11208,1.51241754860084
CXCL3,S14-9996,2.6203859367308833
CXCL3,S15-16380,1.266701966884088
CXCL3,S17-4703,1.4731949092049377
CXCL3,S18-6943,1.4151403521958728
CXCL5,NMS22-13453,2.034868996361131
CXCL5,NMS22-28934,1.3656751404559178
CXCL5,NMS23-1947,1.5156089492344802
CXCL5,NMS23-471,1.1818435879447726
CXCL5,S08-25548,1.5582284218033255
CXCL5,S10-479,1.1017470739463662
CXCL5,S14-11208,1.6679196853173615
CXCL5,S14-9996,2.0473917022004433
CXCL5,S15-16380,1.1495270137543478
CXCL5,S17-4703,1.199480914862356
CXCL5,S18-6943,1.2324878663529861
CXCL6,NMS22-13453,1.2016701796465816
CXCL6,NMS22-28934,0.9444826721501687
CXCL6,NMS23-1947,0.8715729355458788
CXCL6,NMS23-471,0.9143431571194408
CXCL6,S08-25548,1.5998830720736879
CXCL6,S10-479,1.1017470739463662
CXCL6,S14-11208,0.9025467793139914
CXCL6,S14-9996,2.065318237803737
CXCL6,S15-16380,0.9670797341444971
CXCL6,S17-4703,1.0588054866759067
CXCL6,S18-6943,0.9079485216122722
CXCL8,NMS22-13453,2.5288910016189945
CXCL8,NMS22-28934,2.1568821644393767
CXCL8,NMS23-1947,2.309459822461211
CXCL8,NMS23-471,1.4191293077419758
CXCL8,S08-25548,2.355087380074904
CXCL8,S10-479,2.511789810553903
CXCL8,S14-11208,2.3174992211071315
CXCL8,S14-9996,3.003245054813147
CXCL8,S15-16380,2.2200557602513413
CXCL8,S17-4703,1.2907022432878543
CXCL8,S18-6943,2.130205069581069
CXCL9,NMS22-13453,1.851747419133264
CXCL9,NMS22-28934,2.2095686278359405
CXCL9,NMS23-1947,2.6041720329983375
CXCL9,NMS23-471,1.761927838420529
CXCL9,S08-25548,1.8226256787741408
CXCL9,S10-479,2.2008778457490257
CXCL9,S14-11208,1.2089785172762535
CXCL9,S14-9996,1.7221401254574156
CXCL9,S15-16380,1.6503075231319364
CXCL9,S17-4703,1.4994121256722754
CXCL9,S18-6943,1.8491736330988267
CXCR2,NMS22-13453,1.3092041796704075
CXCR2,NMS22-28934,1.4299136977637545
CXCR2,NMS23-1947,1.5759956202032677
CXCR2,NMS23-471,1.2638726768652235
CXCR2,S08-25548,1.4022613824546801
CXCR2,S10-479,2.2008778457490257
CXCR2,S14-11208,1.4800069429571505
CXCR2,S14-9996,1.6367886890343748
CXCR2,S15-16380,1.3153404766272883
CXCR2,S17-4703,1.3832766504076504
CXCR2,S18-6943,1.7226339225338123
CXCR3,NMS22-13453,1.339848783037637
CXCR3,NMS22-28934,1.458788881710845
CXCR3,NMS23-1947,0.8715729355458788
CXCR3,NMS23-471,1.552789850192782
CXCR3,S08-25548,1.5582284218033255
CXCR3,S10-479,1.1017470739463662
CXCR3,S14-11208,0.9025467793139914
CXCR3,S14-9996,1.4992745818922173
CXCR3,S15-16380,1.212187604403958
CXCR3,S17-4703,1.145196406114182
CXCR3,S18-6943,1.3841741388070334
CXCR4,NMS22-13453,3.217907503732618
CXCR4,NMS22-28934,3.208645555830002
CXCR4,NMS23-1947,2.8138010820653783
CXCR4,NMS23-471,3.1742662884934694
CXCR4,S08-25548,3.569068274170624
CXCR4,S10-479,3.3728954405765963
CXCR4,S14-11208,2.788295670083183
CXCR4,S14-9996,3.0976286098359984
CXCR4,S15-16380,2.9774309293570207
CXCR4,S17-4703,2.6230941575218436
CXCR4,S18-6943,3.563790676823087
CXCR6,NMS22-13453,1.4446692309385245
CXCR6,NMS22-28934,1.5354207180561734
CXCR6,NMS23-1947,1.2579184503140584
CXCR6,NMS23-471,1.552789850192782
CXCR6,S08-25548,1.7981670597159392
CXCR6,S10-479,1.1017470739463662
CXCR6,S14-11208,1.2676409823459156
CXCR6,S14-9996,1.4656802115982779
CXCR6,S15-16380,1.1818435879447726
CXCR6,S17-4703,1.1156105116742998
CXCR6,S18-6943,1.6594407818703176
CXorf36,NMS22-13453,2.465025750305725
CXorf36,NMS22-28934,2.2144994537108813
CXorf36,NMS23-1947,2.519893592217336
CXorf36,NMS23-471,2.2051231292036544
CXorf36,S08-25548,2.0070219255786808
CXorf36,S10-479,2.564026577265475
CXorf36,S14-11208,1.747334109615905
CXorf36,S14-9996,2.554428584722055
CXorf36,S15-16380,2.138523737279158
CXorf36,S17-4703,2.2001114596238014
CXorf36,S18-6943,2.275426536741639
CYBB,NMS22-13453,3.3011428975526664
CYBB,NMS22-28934,3.228564599787274
CYBB,NMS23-1947,3.293187917751178
CYBB,NMS23-471,3.285023676673097
CYBB,S08-25548,3.1822377027388176
CYBB,S10-479,3.409520601194125
CYBB,S14-11208,2.3435661323861248
CYBB,S14-9996,3.187230153969591
CYBB,S15-16380,2.7364841491988274
CYBB,S17-4703,2.9231299884036743
CYBB,S18-6943,3.1644361371515015
DAB2,NMS22-13453,3.1098450483677835
DAB2,NMS22-28934,2.9003671286564705
DAB2,NMS23-1947,2.4865721505183562
DAB2,NMS23-471,3.135917807416897
DAB2,S08-25548,3.174556940073979
DAB2,S10-479,2.969075612786006
DAB2,S14-11208,2.9312594941851344
DAB2,S14-9996,3.061056457256414
DAB2,S15-16380,2.958014097911251
DAB2,S17-4703,3.140715398997684
DAB2,S18-6943,2.9123655573140255
DDB2,NMS22-13453,3.047208647033689
DDB2,NMS22-28934,2.637579781243348
DDB2,NMS23-1947,3.0370079392391434
DDB2,NMS23-471,2.8362038134023666
DDB2,S08-25548,3.1101181270103275
DDB2,S10-479,3.403863164552087
DDB2,S14-11208,2.8590181438888944
DDB2,S14-9996,3.1229756383734038
DDB2,S15-16380,3.253277413141578
DDB2,S17-4703,3.0343958081732625
DDB2,S18-6943,3.1167604506711206
DEFB134,NMS22-13453,1.395501124305626
DEFB134,NMS22-28934,1.5800121125294244
DEFB134,NMS23-1947,0.8715729355458788
DEFB134,NMS23-471,1.552789850192782
DEFB134,S08-25548,1.2545480771089739
DEFB134,S10-479,1.1017470739463662
DEFB134,S14-11208,1.319314304090512
DEFB134,S14-9996,1.4992745818922173
DEFB134,S15-16380,1.5937289987079108
DEFB134,S17-4703,1.3662361237182932
DEFB134,S18-6943,1.3508292735829677
DEPTOR,NMS22-13453,2.4468942724718734
DEPTOR,NMS22-28934,2.847763854676568
DEPTOR,NMS23-1947,2.4542348957482654
DEPTOR,NMS23-471,2.8623818615742747
DEPTOR,S08-25548,2.500003068051693
DEPTOR,S10-479,2.752670618812808
DEPTOR,S14-11208,2.100267129357602
DEPTOR,S14-9996,2.1736232576980816
DEPTOR,S15-16380,2.102605194126567
DEPTOR,S17-4703,2.398408793614166
DEPTOR,S18-6943,2.934569144591319
DKK1,NMS22-13453,2.0692980121155293
DKK1,NMS22-28934,0.9444826721501687
DKK1,NMS23-1947,1.5156089492344802
DKK1,NMS23-471,1.3326404103874625
DKK1,S08-25548,1.5998830720736879
DKK1,S10-479,1.1017470739463662
DKK1,S14-11208,2.0257972413102916
DKK1,S14-9996,0.9666109866819343
DKK1,S15-16380,0.9670797341444971
DKK1,S17-4703,1.6304278750250238
DKK1,S18-6943,1.9807757739626217
DLL1,NMS22-13453,2.3059744143963026
DLL1,NMS22-28934,2.139753185695353
DLL1,NMS23-1947,2.44290288241855
DLL1,NMS23-471,1.973589623427257
DLL1,S08-25548,2.2845660772669736
DLL1,S10-479,2.6527490190868432
DLL1,S14-11208,2.2765537086243124
DLL1,S14-9996,2.402484922073764
DLL1,S15-16380,2.0634084249759455
DLL1,S17-4703,2.205177287388274
DLL1,S18-6943,2.329499575762843
DLL4,NMS22-13453,2.658755264064613
DLL4,NMS22-28934,2.219374924626256
DLL4,NMS23-1947,2.500209021715108
DLL4,NMS23-471,2.0346284566253203
DLL4,S08-25548,2.1729530275463547
DLL4,S10-479,2.8231350079396833
DLL4,S14-11208,1.9587071910872846
DLL4,S14-9996,2.8034161425381514
DLL4,S15-16380,2.552887132935397
DLL4,S17-4703,2.13152242891307
DLL4,S18-6943,2.37432667414956
DNMT1,NMS22-13453,2.9607228139989274
DNMT1,NMS22-28934,2.7852728746222137
DNMT1,NMS23-1947,3.396173183989496
DNMT1,NMS23-471,2.849007652460662
DNMT1,S08-25548,2.9186016769698404
DNMT1,S10-479,3.466082810027221
DNMT1,S14-11208,3.1530247968668252
DNMT1,S14-9996,3.1970737019741007
DNMT1,S15-16380,3.0012576313122308
DNMT1,S17-4703,2.981057132138814
DNMT1,S18-6943,2.9123655573140255
DPP4,NMS22-13453,2.718393724621358
DPP4,NMS22-28934,2.464757731622886
DPP4,NMS23-1947,2.4152238302320552
DPP4,NMS23-471,2.257390549337303
DPP4,S08-25548,2.12434117077496
DPP4,S10-479,2.3017676694380143
DPP4,S14-11208,1.6568644915489172
DPP4,S14-9996,2.385999284138969
DPP4,S15-16380,2.0755469613925306
DPP4,S17-4703,2.380355982416796
DPP4,S18-6943,2.429623102582686
DTX3L,NMS22-13453,2.8991417289929484
DTX3L,NMS22-28934,2.7075446286123026
DTX3L,NMS23-1947,2.798871533990639
DTX3L,NMS23-471,2.8932456267851334
DTX3L,S08-25548,2.791079821925889
DTX3L,S10-479,2.5737648187261026
DTX3L,S14-11208,2.5472330375018624
DTX3L,S14-9996,2.7185515094682775
DTX3L,S15-16380,2.599457298487362
DTX3L,S17-4703,2.6719962026500403
DTX3L,S18-6943,2.718136163056574
DTX4,NMS22-13453,2.244153372551425
DTX4,NMS22-28934,2.2565493821521945
DTX4,NMS23-1947,2.203875623277334
DTX4,NMS23-471,1.875986771428488
DTX4,S08-25548,1.853211334503317
DTX4,S10-479,2.283391697297128
DTX4,S14-11208,1.7094395741324109
DTX4,S14-9996,1.7221401254574156
DTX4,S15-16380,1.6908160579809155
DTX4,S17-4703,2.31538249631499
DTX4,S18-6943,2.0195316845312554
DUSP1,NMS22-13453,3.511488976201273
DUSP1,NMS22-28934,3.806003506003128
DUSP1,NMS23-1947,3.900188457574323
DUSP1,NMS23-471,3.8958030776221624
DUSP1,S08-25548,4.482512712151479
DUSP1,S10-479,3.6236461782316938
DUSP1,S14-11208,3.3443175921950594
DUSP1,S14-9996,4.135728164925215
DUSP1,S15-16380,3.1503603300289775
DUSP1,S17-4703,3.8372152139006386
DUSP1,S18-6943,3.9811278967939803
DUSP2,NMS22-13453,1.2016701796465816
DUSP2,NMS22-28934,1.8057047044338643
DUSP2,NMS23-1947,1.7758288144646124
DUSP2,NMS23-471,1.6843066460716316
DUSP2,S08-25548,2.316201068666369
DUSP2,S10-479,2.533454289670824
DUSP2,S14-11208,1.9474337218870508
DUSP2,S14-9996,1.9445320209919812
DUSP2,S15-16380,1.0346284566253203
DUSP2,S17-4703,1.8538806501245424
DUSP2,S18-6943,2.0551106378541464
DUSP5,NMS22-13453,2.873913209861144
DUSP5,NMS22-28934,2.736508049835306
DUSP5,NMS23-1947,2.9627527852404882
DUSP5,NMS23-471,2.691726705009727
DUSP5,S08-25548,3.181892157637915
DUSP5,S10-479,3.2096945930291914
DUSP5,S14-11208,2.9885188251441934
DUSP5,S14-9996,3.4992608251180544
DUSP5,S15-16380,2.834973552526381
DUSP5,S17-4703,2.8356144840424857
DUSP5,S18-6943,2.9372670722114127
E2F3,NMS22-13453,2.3901222515067007
E2F3,NMS22-28934,2.4089349586788016
E2F3,NMS23-1947,2.1834976105593524
E2F3,NMS23-471,2.314141203260571
E2F3,S08-25548,2.318751813857112
E2F3,S10-479,2.5540770813753886
E2F3,S14-11208,2.127590677007958
E2F3,S14-9996,2.3600440453222613
E2F3,S15-16380,2.0337051514678524
E2F3,S17-4703,2.236612828199769
E2F3,S18-6943,2.163399932786864
EDN1,NMS22-13453,2.1357367435094736
EDN1,NMS22-28934,2.151247237462371
EDN1,NMS23-1947,2.054842779228683
EDN1,NMS23-471,2.6157817693790255
EDN1,S08-25548,2.468952557265534
EDN1,S10-479,2.583289478747963
EDN1,S14-11208,1.6339731557896735
EDN1,S14-9996,2.2488801660242856
EDN1,S15-16380,1.745309059940828
EDN1,S17-4703,2.3035416269488893
EDN1,S18-6943,2.7510018062308736
EGF,NMS22-13453,1.339848783037637
EGF,NMS22-28934,2.5142023047108006
EGF,NMS23-1947,2.1318431308046946
EGF,NMS23-471,1.7375901662857216
EGF,S08-25548,1.4225898398514822
EGF,S10-479,2.6106495184868352
EGF,S14-11208,1.6568644915489172
EGF,S14-9996,0.9666109866819343
EGF,S15-16380,2.0795068448247678
EGF,S17-4703,1.5120169694961267
EGF,S18-6943,2.443810401121398
EGFR,NMS22-13453,2.3572485769362874
EGFR,NMS22-28934,2.5450595846940027
EGFR,NMS23-1947,2.385677756518711
EGFR,NMS23-471,2.7174291612445076
EGFR,S08-25548,2.7919291297726696
EGFR,S10-479,2.6837222824514324
EGFR,S14-11208,2.5613876373001334
EGFR,S14-9996,2.617932967253275
EGFR,S15-16380,2.5226398176041553
EGFR,S17-4703,2.567978650701196
EGFR,S18-6943,2.9434945159061026
EGR1,NMS22-13453,3.3651359139351276
EGR1,NMS22-28934,3.7645049056279403
EGR1,NMS23-1947,3.862089021604331
EGR1,NMS23-471,3.8509701507203267
EGR1,S08-25548,3.8324501512423783
EGR1,S10-479,3.3395468364814107
EGR1,S14-11208,3.7737082064366625
EGR1,S14-9996,4.100407768763593
EGR1,S15-16380,3.3845953185041098
EGR1,S17-4703,3.67696324563532
EGR1,S18-6943,3.7209378535286364
EIF2AK2,NMS22-13453,2.78593457821307
EIF2AK2,NMS22-28934,2.676519857079279
EIF2AK2,NMS23-1947,2.8138010820653783
EIF2AK2,NMS23-471,2.798657549913149
EIF2AK2,S08-25548,2.611064464799971
EIF2AK2,S10-479,2.6279902180298818
EIF2AK2,S14-11208,2.765407750790011
EIF2AK2,S14-9996,2.6840280476505263
EIF2AK2,S15-16380,2.71780359968792
EIF2AK2,S17-4703,2.7544400783755654
EIF2AK2,S18-6943,2.6146968884017032
EIF2B4,NMS22-13453,1.9974300737974713
EIF2B4,NMS22-28934,1.8057047044338643
EIF2B4,NMS23-1947,1.9838517189914717
EIF2B4,NMS23-471,1.7961578769069144
EIF2B4,S08-25548,2.116375261179705
EIF2B4,S10-479,2.336379672186969
EIF2B4,S14-11208,1.9751559784066894
EIF2B4,S14-9996,1.9989999722183203
EIF2B4,S15-16380,2.055148889889394
EIF2B4,S17-4703,2.0463780880482725
EIF2B4,S18-6943,2.034106829707644
EIF4EBP1,NMS22-13453,3.0747762263313443
EIF4EBP1,NMS22-28934,2.974539324593073
EIF4EBP1,NMS23-1947,3.373410419419618
EIF4EBP1,NMS23-471,3.1074440184392222
EIF4EBP1,S08-25548,3.04641711698399
EIF4EBP1,S10-479,2.8693666821782196
EIF4EBP1,S14-11208,3.4437978965114504
EIF4EBP1,S14-9996,3.210487067228944
EIF4EBP1,S15-16380,3.229044136131204
EIF4EBP1,S17-4703,2.8540204676419525
EIF4EBP1,S18-6943,3.162307457586723
EIF5AL1,NMS22-13453,1.2762319579218335
EIF5AL1,NMS22-28934,1.2469906992415498
EIF5AL1,NMS23-1947,0.8715729355458788
EIF5AL1,NMS23-471,0.9143431571194408
EIF5AL1,S08-25548,1.0759117614827776
EIF5AL1,S10-479,1.1017470739463662
EIF5AL1,S14-11208,0.9025467793139914
EIF5AL1,S14-9996,0.9666109866819343
EIF5AL1,S15-16380,1.1818435879447726
EIF5AL1,S17-4703,1.0588054866759067
EIF5AL1,S18-6943,0.9079485216122722
ELOB,NMS22-13453,2.1891533029618895
ELOB,NMS22-28934,1.8301393874253427
ELOB,NMS23-1947,1.871280972857973
ELOB,NMS23-471,1.9355576450930139
ELOB,S08-25548,1.744762237065578
ELOB,S10-479,1.1017470739463662
ELOB,S14-11208,2.167317334748176
ELOB,S14-9996,1.92069713446992
ELOB,S15-16380,1.9725268178658557
ELOB,S17-4703,2.0164483182590374
ELOB,S18-6943,1.8149131812750738
ENO1,NMS22-13453,3.6475198882310655
ENO1,NMS22-28934,3.4865636515216556
ENO1,NMS23-1947,3.7683546445620455
ENO1,NMS23-471,3.5612493049269607
ENO1,S08-25548,3.6562745683705877
ENO1,S10-479,3.28510477699623
ENO1,S14-11208,3.649021196539807
ENO1,S14-9996,3.6147622686283656
ENO1,S15-16380,3.864459461023636
ENO1,S17-4703,3.6953652069102247
ENO1,S18-6943,3.3626954228669286
ENTPD1,NMS22-13453,3.0312347117060363
ENTPD1,NMS22-28934,2.69959493854524
ENTPD1,NMS23-1947,2.544824298759728
ENTPD1,NMS23-471,2.9285699448629416
ENTPD1,S08-25548,2.9414865867016236
ENTPD1,S10-479,2.6607042470706794
ENTPD1,S14-11208,2.2923668466362255
ENTPD1,S14-9996,2.8283827359669536
ENTPD1,S15-16380,2.532486842525011
ENTPD1,S17-4703,2.6969589146269852
ENTPD1,S18-6943,2.6999417360418305
EOMES,NMS22-13453,1.368658712392227
EOMES,NMS22-28934,1.8418598097750611
EOMES,NMS23-1947,1.3130231103232382
EOMES,NMS23-471,1.8278214276828022
EOMES,S08-25548,1.4956830676169153
EOMES,S10-479,2.03734680356809
EOMES,S14-11208,1.2392994791268925
EOMES,S14-9996,1.3895204658463773
EOMES,S15-16380,1.3791241460703918
EOMES,S17-4703,1.1156105116742998
EOMES,S18-6943,1.4709981696608736
EPCAM,NMS22-13453,1.395501124305626
EPCAM,NMS22-28934,1.3989810666581313
EPCAM,NMS23-1947,1.3617278360175928
EPCAM,NMS23-471,0.9143431571194408
EPCAM,S08-25548,1.3583156400821959
EPCAM,S10-479,1.1017470739463662
EPCAM,S14-11208,1.0145205387579237
EPCAM,S14-9996,0.9666109866819343
EPCAM,S15-16380,1.3588862044058692
EPCAM,S17-4703,1.4153072922255674
EPCAM,S18-6943,1.4438885467773719
EPM2AIP1,NMS22-13453,2.781669225054163
EPM2AIP1,NMS22-28934,2.774597248043874
EPM2AIP1,NMS23-1947,2.8282279647489568
EPM2AIP1,NMS23-471,2.8726049090648322
EPM2AIP1,S08-25548,2.715936523959015
EPM2AIP1,S10-479,2.8231350079396833
EPM2AIP1,S14-11208,2.852656847229162
EPM2AIP1,S14-9996,2.696531119969607
EPM2AIP1,S15-16380,2.896338791108053
EPM2AIP1,S17-4703,2.9975567482093566
EPM2AIP1,S18-6943,2.7510018062308736
ERBB2,NMS22-13453,2.6781995973581743
ERBB2,NMS22-28934,2.511736344119204
ERBB2,NMS23-1947,2.8731345188038633
ERBB2,NMS23-471,2.7515177463649176
ERBB2,S08-25548,2.7772310194752987
ERBB2,S10-479,2.7774485728203686
ERBB2,S14-11208,2.7858136969209193
ERBB2,S14-9996,2.6861355591066363
ERBB2,S15-16380,2.7988163223859495
ERBB2,S17-4703,2.6114365152655443
ERBB2,S18-6943,2.7645497190644672
ERO1A,NMS22-13453,2.882490385014493
ERO1A,NMS22-28934,3.516692669739966
ERO1A,NMS23-1947,2.825062430538372
ERO1A,NMS23-471,3.1535953758887607
ERO1A,S08-25548,2.7647363919587677
ERO1A,S10-479,2.7126244512140003
ERO1A,S14-11208,3.0003386176521616
ERO1A,S14-9996,3.1033007424922343
ERO1A,S15-16380,3.342495715116451
ERO1A,S17-4703,2.808960041759709
ERO1A,S18-6943,2.5431985856376467
ESR1,NMS22-13453,2.1806992012960347
ESR1,NMS22-28934,1.9623219727295844
ESR1,NMS23-1947,2.0731682622651015
ESR1,NMS23-471,1.8278214276828022
ESR1,S08-25548,2.0872133412316147
ESR1,S10-479,2.4649513172615296
ESR1,S14-11208,2.2223262109908117
ESR1,S14-9996,1.8822398480188234
ESR1,S15-16380,2.067480023931483
ESR1,S17-4703,2.064120905829622
ESR1,S18-6943,2.1471195760219652
EXO1,NMS22-13453,1.9635989625972414
EXO1,NMS22-28934,2.151247237462371
EXO1,NMS23-1947,2.4467079932474123
EXO1,NMS23-471,2.155366406646704
EXO1,S08-25548,1.7632782110189786
EXO1,S10-479,2.283391697297128
EXO1,S14-11208,2.0445005623706414
EXO1,S14-9996,2.2545964099209876
EXO1,S15-16380,2.1100170067921122
EXO1,S17-4703,1.7999605274059836
EXO1,S18-6943,1.8380300829853202
EZH2,NMS22-13453,2.3979573801038874
EZH2,NMS22-28934,2.598867075866121
EZH2,NMS23-1947,2.235881798629642
EZH2,NMS23-471,2.5647607230323035
EZH2,S08-25548,2.2900123392795417
EZH2,S10-479,2.5737648187261026
EZH2,S14-11208,2.707765990242845
EZH2,S14-9996,2.579337644449712
EZH2,S15-16380,2.538020460317129
EZH2,S17-4703,2.3015291473609234
EZH2,S18-6943,2.271283865258768
F2RL1,NMS22-13453,2.11634203918834
F2RL1,NMS22-28934,1.511348515490213
F2RL1,NMS23-1947,0.8715729355458788
F2RL1,NMS23-471,2.3613500243522663
F2RL1,S08-25548,1.7253398159097373
F2RL1,S10-479,2.0029000686113876
F2RL1,S14-11208,1.814513952368238
F2RL1,S14-9996,1.7022581631620943
F2RL1,S15-16380,1.1146109842321732
F2RL1,S17-4703,1.8424220033576497
F2RL1,S18-6943,1.8491736330988267
FADD,NMS22-13453,2.521164245234233
FADD,NMS22-28934,2.238372329028325
FADD,NMS23-1947,2.4831020995213677
FADD,NMS23-471,2.253580289562183
FADD,S08-25548,2.559068334034537
FADD,S10-479,2.7195632907571934
FADD,S14-11208,2.363781152580865
FADD,S14-9996,2.6840280476505263
FADD,S15-16380,2.586125762261047
FADD,S17-4703,2.481571607708887
FADD,S18-6943,2.417936463370464
FAM124B,NMS22-13453,2.2657609167176105
FAM124B,NMS22-28934,2.139753185695353
FAM124B,NMS23-1947,1.7188337183038622
FAM124B,NMS23-471,1.875986771428488
FAM124B,S08-25548,1.8954225460394079
FAM124B,S10-479,2.098955060438469
FAM124B,S14-11208,1.5276299008713388
FAM124B,S14-9996,2.0473917022004433
FAM124B,S15-16380,1.6173149332982937
FAM124B,S17-4703,1.675136504467994
FAM124B,S18-6943,1.8491736330988267
FAM30A,NMS22-13453,1.1115985248803941
FAM30A,NMS22-28934,1.9161379831071752
FAM30A,NMS23-1947,0.8715729355458788
FAM30A,NMS23-471,1.5126843962171637
FAM30A,S08-25548,2.0999567342411827
FAM30A,S10-479,2.3194183890477276
FAM30A,S14-11208,1.0610753236297918
FAM30A,S14-9996,1.3455697560563922
FAM30A,S15-16380,0.9670797341444971
FAM30A,S17-4703,1.1156105116742998
FAM30A,S18-6943,2.1580306125903403
FANCA,NMS22-13453,2.0637460616134433
FANCA,NMS22-28934,1.9795028487874013
FANCA,NMS23-1947,2.532537814560151
FANCA,NMS23-471,2.187689893525184
FANCA,S08-25548,2.0872133412316147
FANCA,S10-479,2.4890016973113775
FANCA,S14-11208,2.3934699069951226
FANCA,S14-9996,2.5951874764336726
FANCA,S15-16380,2.511094232955525
FANCA,S17-4703,1.9495363733761426
FANCA,S18-6943,2.068556895072363
FAP,NMS22-13453,3.156070376169103
FAP,NMS22-28934,2.983815657755331
FAP,NMS23-1947,2.5035591791653236
FAP,NMS23-471,3.1904745715606486
FAP,S08-25548,2.8270266139883464
FAP,S10-479,2.6527490190868432
FAP,S14-11208,3.0113462610374944
FAP,S14-9996,2.8160821400283953
FAP,S15-16380,2.7364841491988274
FAP,S17-4703,2.9109497371005344
FAP,S18-6943,2.5204049202902374
FAS,NMS22-13453,2.02271698005103
FAS,NMS22-28934,1.9352048674265814
FAS,NMS23-1947,2.005352136486217
FAS,NMS23-471,2.3643258167375016
FAS,S08-25548,2.377743240354006
FAS,S10-479,2.4394905903896835
FAS,S14-11208,1.9358094538099329
FAS,S14-9996,2.6300717499686574
FAS,S15-16380,1.9356080185178692
FAS,S17-4703,1.9068197154665454
FAS,S18-6943,2.0120353591495292
FASLG,NMS22-13453,1.2016701796465816
FASLG,NMS22-28934,1.5583485087616198
FASLG,NMS23-1947,0.8715729355458788
FASLG,NMS23-471,1.552789850192782
FASLG,S08-25548,1.0759117614827776
FASLG,S10-479,1.1017470739463662
FASLG,S14-11208,1.0145205387579237
FASLG,S14-9996,0.9666109866819343
FASLG,S15-16380,0.9670797341444971
FASLG,S17-4703,1.0588054866759067
FASLG,S18-6943,1.3508292735829677
FBP1,NMS22-13453,2.1764096249558427
FBP1,NMS22-28934,2.090434416175122
FBP1,NMS23-1947,1.5469126431812426
FBP1,NMS23-471,2.0592225125296895
FBP1,S08-25548,2.2166408583254484
FBP1,S10-479,2.1528995963937474
FBP1,S14-11208,1.5567847823070253
FBP1,S14-9996,1.8954225460394079
FBP1,S15-16380,1.736715133605611
FBP1,S17-4703,1.547651658359969
FBP1,S18-6943,2.0482086670241455
FCAR,NMS22-13453,1.6155292236371328
FCAR,NMS22-28934,0.9444826721501687
FCAR,NMS23-1947,1.6533090129384789
FCAR,NMS23-471,1.4910814134231871
FCAR,S08-25548,1.888628725385226
FCAR,S10-479,2.223028426972252
FCAR,S14-11208,1.3866772839608377
FCAR,S14-9996,2.3324384599156054
FCAR,S15-16380,1.1146109842321732
FCAR,S17-4703,1.224014811372864
FCAR,S18-6943,1.8491736330988267
FCGR1A,NMS22-13453,2.6293586225803405
FCGR1A,NMS22-28934,2.1840380786268887
FCGR1A,NMS23-1947,1.9494388010365042
FCGR1A,NMS23-471,2.5216087502968105
FCGR1A,S08-25548,2.3842996393083844
FCGR1A,S10-479,2.3017676694380143
FCGR1A,S14-11208,1.6892200372638355
FCGR1A,S14-9996,2.206583034837791
FCGR1A,S15-16380,1.9300826333923713
